,,,duplicates,,"appscdn 
Video Links Full 3D(MB)",,"appscdn 
Preview Link Full 3D (MB)",,,,,,,,,,,,,,,,,,,,,,,,performing_format,,,,Body position,,,,,,,,,,SYMMETRY (bool + url string),,,,,joint_type,,,strength_exercise_type (to transfer time -> repetitions),,,,,strength_exercise_type_grouped (to calculate workout structure)                    ,,"Workout_block, bool",,,,,,,"methods, bool",,,,,,,,,,,,,,,,,,,,,,,,,,,,"BMI, bool",,,,"workout_fitness_level, bool",,,"workout_fitness_level+BMI, bool",,,,,,,,,"workout_fitness_level+BMI+gender, bool",,,,,,,,,"workout_fitness_level+BMI+gender, bool",,,,,,,,,,age_group,,,,target_areas (methodology),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Health_concerns, bool",,,,,,,,"Fitness_components, bool",,,,,,,,,activity_type  (multiple choice),,,,,,,86,,,Exercise Level,,,,,,Equipment,,,,,,,,,,,,,,,,Beginner,,,,,,Interm,,,,,,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_enabled,ready_to_prod,id,name,Pic,media_url,web_media_url,preview,preview_gif,temp_audio_url,audio_url,audio_tips_url,temp_audio_url2,audio_url_b,audio_tips_url_b,female_media_url,female_web_media_url,female_preview,female_preview_gif,female_audio_url,female_audio_tips_url,female_audio_url_b,female_audio_tips_url_b,muscles_highlight_image_url,muscles_highlight_video_url,audio_urls,female_audio_urls,mets,pace,female_pace,is_alternating,static,dynamic,plyometric,Only 1 is True,standing,bent_over_not_supported,sitting,kneeling,incline,decline,lying_down,side,up_down,Only 1 is True,symmetrical,left,right,symmetrical_exercise_id,Only 1 is True,multi_joint,single_joint,"Only 1 is True
For Strength Exercises",olympic_lifts,primary,auxiliary,isolated,"Only 1 is True
For Strength Exercises",basic,isolation,Multiple Choice,warm_up_general,warm_up_specific,warm_up_activation,training,cool_down,Filtering check,cardio_circuit,strength_circuit,strength_set,Filtering check,cardio_circuit|warm_up_general,cardio_circuit|warm_up_specific,cardio_circuit|training,cardio_circuit|cool_down,strength_circuit|warm_up_general,strength_circuit|warm_up_specific,strength_circuit|training,strength_circuit|cool_down,strength_set|warm_up_general,strength_set|warm_up_specific,strength_set|training,strength_set|cool_down,pilates_circuit|warm_up_general,pilates_circuit|warm_up_specific,pilates_circuit|training,pilates_circuit|cool_down,recovery_circuit|warm_up_general,recovery_circuit|warm_up_specific,recovery_circuit|training,recovery_circuit|cool_down,chair_circuit|warm_up_general,chair_circuit|warm_up_specific,chair_circuit|training,chair_circuit|cool_down,Multiple Choice,first,second,Multiple Choice,beginner,intermediate,advanced,beginner_first,beginner_second,beginner_third,intermediate_first,intermediate_second,intermediate_third,advanced_first,advanced_second,advanced_third,beginner_first_male,beginner_second_male,beginner_third_male,intermediate_first_male,intermediate_second_male,intermediate_third_male,advanced_first_male,advanced_second_male,advanced_third_male,beginner_first_female,beginner_second_female,beginner_third_female,intermediate_first_female,intermediate_second_female,intermediate_third_female,advanced_first_female,advanced_second_female,advanced_third_female,Multiple Choice,first,second,third,fourth,"Target_1 Only 1 (the main muscle)
Each ex has target_1
Target_2, Synergists - may be >1",Target_Area Count,shoulders,Anterior Deltiod,Middle Deltiod,Posterior Deltiod,chest,Pectoralis Major,"Pectoralis Major, Clavicular Head","Pectoralis Major, Sternal Head","Pectoralis Major, Costal Head",Pectoralis Minor,Serratus Anterior,biceps,biceps_brachii,Brahialis,forearms,Brahioradialis,Wrist Flexors,Wrist extensors,triceps,abs,Rectus Abdominis,Rectus Abdominis Muscle,Transversus Abdominis,Obliques,External Oblique,Internal Oblique,back,upper_back,neck,Levator Scapulae,Splenius Capitis & Cervicis,trapezius,Upper Trapezius,Middle Trapezius,Lower Trapezius,Rotator Cuff,rhomboids,latissimus dorsi,lower_back,Quadratus Lumborum,Erector Spinae,lower_body,glutes,Glute Muscles,Gluteus Maximus,Gluteus Medius,Gluteus Minimus,Hip Rotators,legs,quadriceps,Rectus Femoris,Vastus Lateralis,Vastus Medialis,Vastus Intermedius,Iliopsoas,hamstrings,Biceps Femoris,Semitendinosus,Semimembranosus,Adductors,calves,Gastrocnemius,Soleus,"True if mustn't done
Multiple Choice",knee_injury,ankle_injury,hip_injury,shoulder_joint_injury,elbow_injury,back_pain,cvd,Multiple Choice,endurance,strength,flexibility,balance,coordination,agility,speed,power,Multiple Choice,walking,running,cardio_exercise,strength_exercise,functional_exercises,mobility_exercises,gender,exercise_groups,equipment_group,Multiple Choice,exercise_level_1,exercise_level_2,exercise_level_3,exercise_level_4,exercise_level_5,count_of_gym_equipment,group_weights,group_resistance,group_bodyweight,group_machines,group_weights (bool),group_bodyweight (bool),group_machines (bool),check asymetric pairs,Shooting,workload_k,workload_k_bodyweight,workload_k_weights,is_allowed_for_injuries,base_weight,weight_one_rm,weight_k,51-60,61-70,71-80,81-90,91-100,100+,51-60,61-70,71-80,81-90,91-100,100+,51-60,61-70,71-80,81-90,91-100,100+,Ethalon_exercise,sorting_rank,sorting_rank_v2,beginner_first_sr,beginner_second_sr,beginner_third_sr,intermediate_first_sr,intermediate_second_sr,intermediate_third_sr,advanced_first_sr,advanced_second_sr,advanced_third_sr,beginner_first_male_sr,beginner_second_male_sr,beginner_third_male_sr,intermediate_first_male_sr,intermediate_second_male_sr,intermediate_third_male_sr,advanced_first_male_sr,advanced_second_male_sr,advanced_third_male_sr,beginner_first_female_sr,beginner_second_female_sr,beginner_third_female_sr,intermediate_first_female_sr,intermediate_second_female_sr,intermediate_third_female_sr,advanced_first_female_sr,advanced_second_female_sr,advanced_third_female_sr
True,True,436,Sit-Up,#REF!,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_3-4-Sit-up_Waist.mp4 ,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_3-4-Sit-up_Waist_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_3-4-Sit-up_Waist_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_3-4-Sit-up_Waist.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Sit-Up.mp3,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Audio_for_exercises/AI_Workout_Voiceovers_03_2026/ENG/Male/Names/436_name.mp3,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Audio_for_exercises/AI_Workout_Voiceovers_03_2026/ENG/Male/Instructions/436_names_en.mp3,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Audio_for_exercises/AI_Workout_Voiceovers_03_2026/ENG/Male/Names/436_name.mp3,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Audio_for_exercises/AI_Workout_Voiceovers_03_2026/ENG/Male/Names/436_name.mp3,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Audio_for_exercises/AI_Workout_Voiceovers_03_2026/ENG/Male/Instructions/436_names_en.mp3,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Ingrid_video/436_sit_up.mp4,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Ingrid_video/436_sit_up.mp4,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Ingrid_preview/436_sit_up.png,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Audio_for_exercises/Ingrid_gif/436_sit_up.gif,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Audio_for_exercises/AI_Workout_Voiceovers_03_2026/ENG/Female/Names/436_name_female_eng.mp3,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Audio_for_exercises/AI_Workout_Voiceovers_03_2026/ENG/Female/Instructions/436_female_eng.mp3,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Audio_for_exercises/Nov25/female_names_b3/436_sit_up.mp3,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Audio_for_exercises/Nov25/female_VOs_MB_b3/436_F_AI.mp3,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Target_zones_fe/ABS/ABS.png,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Targetzones/abs/abs.mp4,,,3.8,3.0,3.0,False,False,True,False,:),False,False,False,False,False,False,True,False,False,:),True,False,False,False,:),False,True,:),False,False,False,True,:),False,True,:),False,False,False,True,False,:),False,True,True,:),False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,:),True,True,:),False,True,True,False,False,False,True,True,False,True,True,True,False,False,False,True,True,False,True,True,True,False,False,False,True,True,False,True,True,True,:),True,True,True,False,:),1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Target_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,:),False,False,True,False,False,True,False,:),True,True,False,False,False,False,False,False,:),False,False,True,True,False,False,Male,Sit_Up,group_bodyweight,:),False,False,True,True,True,,False,False,bodyweight,False,False,True,False,FALSE,,#REF!,#REF!,0,False,,,,,,,,,,,,,,,,,,,,,,,#REF!,#REF!,0.2689182206,0.4558520883,0.4428016406,0.3448931259,0.5640753624,0.5285902843,0.2286244522,0.4064776395,0.3915813125,0.8237300779,0.6837217032,0.5287989066,0.8931313842,0.7406642562,0.628114489,0.8338013712,0.5699310012,0.7292802802,0.6241015942,0.4924309898,0.6401975689,0.5199001069,0.5240117081,0.5240117081,0.554108946,0.554108946,0.554108946
True,True,437,Bicycle Crunch,#REF!,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_Air-bike-m_Waist.mp4 ,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_Air-bike-m_Waist_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_Air-bike-m_waist_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_Air-bike-m_Waist.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Bicycle_Crunch.mp3,https://mobile.appscdn.io/!VIDEO/YogaApp/Public/TEST/Audio_test_MB/AI_Names_2st_part/names_bicycle_crunch.mp3,https://mobile.appscdn.io/!VIDEO/YogaApp/Public/TEST/Audio_test_MB/Instructions/AI_VOs_batch_2/0437_ai.mp3,https://mobile.appscdn.io/!VIDEO/YogaApp/Public/TEST/Audio_test_MB/AI_Names_2st_part/names_bicycle_crunch.mp3,#REF!,#REF!,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Female_Ingrid/1080s/437.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Female_Ingrid/1080s/437.mp4,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Previews/female/bicycle_crunch.png,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/gifs_female/bicycle_crunch.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Audio_for_exercises/EN/Female%20names%20new/437_en_f.mp3,,https://mobile.appscdn.io/!VIDEO/Men`s App/Public/Audio_for_exercises/Nov25/Female_names_1b/437_bicycle_crunch.mp3,https://mobile.appscdn.io/!VIDEO/Men`s App/Public/Audio_for_exercises/Nov25/Female_VOs_MB/437_F_AI.mp3,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Target_zones_fe/ABS/ABS.png,https://mobile.appscdn.io/%21VIDEO/Men%60s%20App/Public/Targetzones/abs/abs.mp4,,,3.8,2.0,2.0,True,False,True,False,:),False,False,False,False,False,False,True,False,False,:),True,False,False,False,:),False,True,:),False,False,False,True,:),False,True,:),False,False,False,True,False,:),True,True,True,:),False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,:),True,True,:),True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,:),True,True,True,False,:),1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Target_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,:),False,False,True,False,False,True,False,:),True,True,False,False,False,False,False,False,:),False,False,True,True,False,False,Both,Crunch_Oblique,group_bodyweight,:),True,True,True,True,True,,False,False,bodyweight,False,False,True,False,FALSE,1,#REF!,#REF!,0,False,,,,,,,,,,,,,,,,,,,,,,,#REF!,#REF!,0.6143517686,0.5325527649,0.4914512936,0.4956830249,0.5709621273,0.5417007707,0.4572886351,0.4818764366,0.4296697498,0.6763680648,0.5956654843,0.3834405377,0.5907144066,0.6077198956,0.5218110586,0.7342985318,0.4499533087,0.7018340741,0.328804721,0.1691692045,0.2027372017,0.4245161876,0.3159971721,0.2759671585,0.7424475909,0.6231830572,0.4997907542
True,True,438,Seated Cable Row,#REF!,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_Cable-Low-Seated-Row_Back.mp4 ,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_Cable-Low-Seated-Row_Back_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_Cable-Low-Seated-Row_Back_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_Cable-Low-Seated-Row_Back.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Seated_Cable_Row.mp3,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Seated_Cable_Row.mp3,,,,,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_Cable-Low-Seated-Row_Back.mp4,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_Cable-Low-Seated-Row_Back_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_Cable-Low-Seated-Row_Back_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_Cable-Low-Seated-Row_Back.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Audio_for_exercises/EN/Female%20names%20new/438_en_f.mp3,,,,,,,,3.8,3.0,3.0,False,False,True,False,:),False,False,True,False,False,False,False,False,False,:),True,False,False,False,:),True,False,:),False,False,True,False,:),True,False,:),False,False,False,True,False,:),False,False,True,:),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,:),True,True,:),True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,:),True,True,True,True,:),3,Synergist,False,False,False,False,False,False,False,False,False,False,Synergist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Target_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,:),False,False,False,True,False,True,False,:),False,True,False,False,False,False,False,False,:),False,False,False,True,False,False,Both,Row,group_weight_machines,,False,True,True,True,True,,False,False,False,horizontal_row_machine,False,False,True,FALSE,10,#REF!,#REF!,0.5,True,30,40,,30,33,36,38,38,38,36,39,42,45,45,45,45,48,51,54,57,60,horizontal_row_machine,#REF!,#REF!,0.2462984964,0.2545727468,0.2350651697,0.2420572417,0.2340572684,0.2136053781,0.09532997975,0.1249040339,0.06563900193,0.8592774496,0.7137289853,0.5084369791,0.5084369791,0.5084369791,0.4393084392,0.6715783363,0.5084369791,0.6715783363,0.6526516342,0.5240117081,0.5929023368,0.5240117081,0.5240117081,0.5240117081,0.5620718772,0.5929023368,0.5620718772
True,True,439,Cable Lat Pulldown,#REF!,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_Cable-Pulldown-%28pro-lat-bar%29_Back.mp4,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_Cable-Pulldown-%28pro-lat-bar%29_Back_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_Cable-Pulldown-%28pro-lat-bar%29_Back_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_Cable-Pulldown-%28pro-lat-bar%29_Back.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Cable_Lat_Pulldown.mp3,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Cable_Lat_Pulldown.mp3,,,,,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_Cable-Pulldown-%28pro-lat-bar%29_Back.mp4 ,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_Cable-Pulldown-%28pro-lat-bar%29_Back_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_Cable-Pulldown-%28pro-lat-bar%29_Back_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_Cable-Pulldown-%28pro-lat-bar%29_Back.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Audio_for_exercises/EN/Female%20names%20new/439_en_f.mp3,,,,,,,,4.8,3.0,3.0,False,False,True,False,:),False,False,True,False,False,False,False,False,False,:),True,False,False,False,:),True,False,:),False,False,True,False,:),True,False,:),False,False,False,True,False,:),False,False,True,:),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,:),True,True,:),True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,:),True,True,True,True,:),3,Synergist,False,False,False,False,False,False,False,False,False,False,Synergist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Target_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,:),False,False,False,True,True,False,False,:),False,True,False,False,False,False,False,False,:),False,False,False,True,False,False,Both,Pull_Down,group_weight_machines,,False,True,True,True,True,,False,False,False,lat_pulldown_machine,False,False,True,FALSE,10,#REF!,#REF!,0.5,False,30,40,,30,33,36,38,38,38,36,39,42,45,45,45,45,48,51,54,57,60,lat_pulldown_machine,#REF!,#REF!,0.271092274,0.2981106466,0.2856996415,0.2574564522,0.2760233148,0.261915367,0.1250374096,0.1619783706,0.1447788717,0.8592774496,0.7137289853,0.5084369791,0.5084369791,0.5084369791,0.4393084392,0.6715783363,0.5084369791,0.6715783363,0.6526516342,0.5240117081,0.5929023368,0.5240117081,0.5240117081,0.5240117081,0.5620718772,0.5929023368,0.5620718772
True,True,440,Rope Triceps Pushdown,#REF!,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_Cable-Pushdown-%28with-rope-attachment%29_Upper-Arms.mp4,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_Cable-Pushdown-%28with-rope-attachment%29_Upper-Arms_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_Cable-Pushdown-%28with-rope-attachment%29_Upper-Arms_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_Cable-Pushdown-%28with-rope-attachment%29_Upper-Arms.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Rope_Triceps_Pushdown.mp3,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Rope_Triceps_Pushdown.mp3,,,,,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_Cable-Pushdown-%28with-rope-attachment%29_Upper-Arms.mp4 ,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_Cable-Pushdown-%28with-rope-attachment%29_Upper-Arms_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_Cable-Pushdown-%28with-rope-attachment%29_Upper-Arms_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_Cable-Pushdown-%28with-rope-attachment%29_Upper-Arms.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Audio_for_exercises/EN/Female%20names%20new/440_en_f.mp3,,,,,,,,3.5,3.0,3.0,False,False,True,False,:),True,False,False,False,False,False,False,False,False,:),True,False,False,False,:),False,True,:),False,True,False,False,:),True,False,:),False,False,False,True,False,:),False,False,True,:),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,:),True,True,:),True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,:),True,True,True,True,:),1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Target_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,:),False,False,False,False,True,False,False,:),False,True,False,False,False,False,False,False,:),False,False,False,True,False,False,Both,Tricep_Extension,group_weight_machines,,False,True,True,True,True,,False,False,False,high_pulley_station,False,False,True,FALSE,10,#REF!,#REF!,0.5,False,20,27,,20,22,24,25,25,25,24,26,28,30,30,30,30,32,34,36,38,40,high_pulley_station,#REF!,#REF!,0.2858841673,0.2300922024,0.2039347762,0.2826506109,0.2199612514,0.1919547747,0.1962127262,0.1584640562,0.09234464597,0.8592774496,0.7137289853,0.5084369791,0.5084369791,0.5084369791,0.4393084392,0.6715783363,0.5084369791,0.6715783363,0.6526516342,0.5240117081,0.5929023368,0.5240117081,0.5240117081,0.5240117081,0.5620718772,0.5929023368,0.5620718772
True,True,441,Bar Triceps Pushdown,#REF!,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_Cable-Pushdown_Upper-Arms.mp4,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_Cable-Pushdown_Upper-Arms_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_Cable-Pushdown_Upper-Arms_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_Cable-Pushdown_Upper-Arms.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Bar_Triceps_Pushdown.mp3,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Names_by_AI/Bar_Triceps_Pushdown.mp3,,,,,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Video/Steffan_Cable-Pushdown_Upper-Arms.mp4,https://mobile.appscdn.io/!VIDEO/Muscle_Booster_Web_Content/Steffan_Cable-Pushdown_Upper-Arms_16_9.mp4,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/Preview/Steffan_Cable-Pushdown_Upper-Arms_black.png,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Full%203D%20Black/GIFs/Steffan_Cable-Pushdown_Upper-Arms.gif,https://mobile.appscdn.io/!VIDEO/Men%60s%20App/Public/Audio_for_exercises/EN/Female%20names%20new/441_en_f.mp3,,,,,,,,3.5,3.0,3.0,False,False,True,False,:),True,False,False,False,False,False,False,False,False,:),True,False,False,False,:),False,True,:),False,True,False,False,:),True,False,:),False,False,False,True,False,:),False,False,True,:),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,:),True,True,:),True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,:),True,True,True,True,:),1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Target_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,:),False,False,False,False,True,False,False,:),False,True,False,False,False,False,False,False,:),False,False,False,True,False,False,Both,Tricep_Extension,group_weight_machines,,False,True,True,True,True,,False,False,False,high_pulley_station,False,False,True,FALSE,10,#REF!,#REF!,0.5,True,20,27,,20,22,24,25,25,25,24,26,28,30,30,30,30,32,34,36,38,40,high_pulley_station,#REF!,#REF!,0.3088103139,0.2422316075,0.2096078081,0.316094922,0.2341525526,0.1966488147,0.2319329358,0.1667643856,0.08366430777,0.8592774496,0.7137289853,0.5084369791,0.5084369791,0.5084369791,0.4393084392,0.6715783363,0.5084369791,0.6715783363,0.6526516342,0.5240117081,0.5929023368,0.5240117081,0.5240117081,0.5240117081,0.5929023368,0.5929023368,0.5659256846
